selection,view,channel,start_time,end_time,LowFreq,HighFreq,sound_category,sound_type,confidence,notes,name,filename
1,Spectrogram 1,1,1953.544736,1954.577255,51.496,1400,elephant_sound,unidentified,2,"Tongat, dia mau menyusu, tapi agak kesusahan, sehingga dia bersuara",Giot,Olivedananaknya_Swift2_20211118_150000.wav
2,Spectrogram 1,1,2920.069994,2921.080254,84.8,7427.7,elephant_vocalization,trumpet,3,"Chris, from far",Giot,Olivedananaknya_Swift2_20211118_150000.wav
3,Spectrogram 1,1,3173.455796,3177.181129,31.522,350,elephant_vocalization,rumble,3,Eropa,Giot,Olivedananaknya_Swift2_20211118_150000.wav
4,Spectrogram 1,1,3180.74861,3181.537875,48.9,7526.1,elephant_sound,snort,3,Olive,Giot,Olivedananaknya_Swift2_20211118_150000.wav
5,Spectrogram 1,1,3184.537084,3193.345287,16.9,86.1,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211118_150000.wav
6,Spectrogram 1,1,3210.519705,3211.593106,66.9,7721.7,elephant_sound,snort,3,Olive,Giot,Olivedananaknya_Swift2_20211118_150000.wav
7,Spectrogram 1,1,3213.676767,3216.549694,20.8,60,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211118_150000.wav
8,Spectrogram 1,1,3218.791208,3224.537061,15.8,52.4,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211118_150000.wav
9,Spectrogram 1,1,3267.662529,3271.514145,23.8,126.8,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211118_150000.wav
10,Spectrogram 1,1,3273.913512,3278.112405,18.4,96.8,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211118_150000.wav
11,Spectrogram 1,1,3282.43758,3286.699614,20,97.6,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211118_150000.wav
12,Spectrogram 1,1,3293.897715,3299.138439,23.1,217.5,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211118_150000.wav
14,Spectrogram 1,1,3310.440721,3316.091862,21.5,144.5,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211118_150000.wav
15,Spectrogram 1,1,3323.795101,3331.687756,23.1,114.5,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211118_150000.wav
16,Spectrogram 1,1,3338.222875,3342.769044,20,123.7,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211118_150000.wav
1,Spectrogram 1,1,2955.219226,2958.433167,33.6,7208.2,elephant_vocalization,roar,3,"Eropa, sepertinya rindu dengan temannya",Giot,Olivedananaknya_Swift2_20211118_160000.wav
2,Spectrogram 1,1,2969.437258,2973.856202,21.6,156.5,elephant_vocalization,growl,3,unknown,Giot,Olivedananaknya_Swift2_20211118_160000.wav
1,Spectrogram 1,1,347.3937129,349.0810942,48.2,463.1,elephant_vocalization,growl,3,Carlos,Giot,Olivedananaknya_Swift2_20211118_170100.wav
2,Spectrogram 1,1,642.8795779,643.9064727,0,7168.4,elephant_sound,unidentified,1,"Eropa, seperti ada yang menganggu di mulutnya",Giot,Olivedananaknya_Swift2_20211118_170100.wav
3,Spectrogram 1,1,820.48071,822.564371,49.4,389.3,elephant_vocalization,growl,3,"Carlos, diri-diri saja dia",Giot,Olivedananaknya_Swift2_20211118_170100.wav
1,Spectrogram 1,1,803.4580976,809.8667997,15.7,156,elephant_vocalization,growl,3,unknown,Giot,Olivedananaknya_Swift2_20211118_180100.wav
2,Spectrogram 1,1,817.5045679,824.6155934,19.7,216.6,elephant_vocalization,growl,3,unknown,Giot,Olivedananaknya_Swift2_20211118_180100.wav
3,Spectrogram 1,1,806.530763,813.9051599,24.8,192.3,elephant_vocalization,growl,3,unknown,Giot,Olivedananaknya_Swift2_20211118_180100.wav
4,Spectrogram 1,1,1319.753669,1321.083031,23.3,1946.7,elephant_vocalization,unidentified,1,unknown,Giot,Olivedananaknya_Swift2_20211118_180100.wav
5,Spectrogram 1,1,1365.951987,1366.852107,75.9,2000,elephant_vocalization,trumpet,3,unknown,Giot,Olivedananaknya_Swift2_20211118_180100.wav
6,Spectrogram 1,1,1438.023633,1438.892714,0,5052.6,elephant_vocalization,trumpet,3,unknown,Giot,Olivedananaknya_Swift2_20211118_180100.wav
2,Spectrogram 1,1,2374.371858,2375.675479,391.304,4319.6,elephant_vocalization,roar,,Tongat,giot,Olivedananaknya_Swift2_20211119_090100.wav
1,Spectrogram 1,1,961.1219974,966.5227151,16.3,257.6,elephant_vocalization,rumble,3,olive,giot,Olivedananaknya_Swift2_20211119_090100.wav
4,Spectrogram 1,1,3266.656304,3271.660359,23.058,63.025,elephant_vocalization,rumble,,Agustin,giot,Olivedananaknya_Swift2_20211119_090100.wav
3,Spectrogram 1,1,956.2178975,956.9015038,62.3,8000,elephant_sound,snort,,Olive,giot,Olivedananaknya_Swift2_20211119_090100.wav
5,Spectrogram 1,1,967.044419,971.8948407,16.909,117.595,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211119_090100.wav
6,Spectrogram 1,1,988.7286574,994.6106168,18.478,58.696,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211119_090100.wav
7,Spectrogram 1,1,1015.811999,1020.903845,19.565,87.5,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211119_090100.wav
8,Spectrogram 1,1,2376.406368,2383.802712,17.678,122.206,elephant_vocalization,rumble,3,Eropa,Giot,Olivedananaknya_Swift2_20211119_090100.wav
9,Spectrogram 1,1,1898.930697,1900.357292,104.348,7527.164,,suara Tongat,3,Tongat,Giot,Olivedananaknya_Swift2_20211119_090100.wav
1,Spectrogram 1,1,2668.246355,2669.635463,430.4,3226.1,elephant_vocalization,trumpet,3,dari arah kandang,Giot,Olivedananaknya_Swift2_20211119_150000.wav
2,Spectrogram 1,1,2684.157948,2685.105067,852.2,4697.6,elephant_vocalization,trumpet,3,dari arah kandang,Giot,Olivedananaknya_Swift2_20211119_150000.wav
3,Spectrogram 1,1,2694.197406,2695.586513,391.3,7391.3,elephant_vocalization,trumpet,3,dari arah kandang,Giot,Olivedananaknya_Swift2_20211119_150000.wav
4,Spectrogram 1,1,2710.045858,2711.371824,382.6,4069.6,elephant_vocalization,trumpet,3,dari arah kandang,Giot,Olivedananaknya_Swift2_20211119_150000.wav
1,Spectrogram 1,1,822.1590516,823.989757,45.1,407.355,elephant_vocalization,rumble,3,Tongat,Giot,Olivedananaknya_Swift2_20211119_160000.wav
2,Spectrogram 1,1,917.5854879,922.8081428,28,109,elephant_vocalization,rumble,3,Eropa,Giot,Olivedananaknya_Swift2_20211119_160000.wav
3,Spectrogram 1,1,989.5649873,995.3232992,27.4,144.565,elephant_vocalization,rumble,3,Eropa,Giot,Olivedananaknya_Swift2_20211119_160000.wav
4,Spectrogram 1,1,824.0531239,827.9366365,25,123.913,elephant_vocalization,rumble,3,"Olive, setelah anaknya ber rumble",Giot,Olivedananaknya_Swift2_20211119_160000.wav
6,Spectrogram 1,1,1785.394937,1786.153784,508.696,3935.203,elephant_vocalization,trumpet,3,dari arah kandang,Giot,Olivedananaknya_Swift2_20211119_160000.wav
7,Spectrogram 1,1,1793.742257,1794.456466,381.223,6852.174,elephant_vocalization,trumpet,3,dari arah kandang,Giot,Olivedananaknya_Swift2_20211119_160000.wav
8,Spectrogram 1,1,1794.543208,1795.078865,478.261,3591.304,elephant_vocalization,trumpet,3,dari arah kandang,Giot,Olivedananaknya_Swift2_20211119_160000.wav
9,Spectrogram 1,1,1800.082205,1800.681919,400,3321.739,elephant_vocalization,trumpet,3,dari arah kandang,Giot,Olivedananaknya_Swift2_20211119_160000.wav
1,Spectrogram 1,1,239.9367199,241.0201844,220.4,1785.4,elephant_vocalization,unidentified,3,Carlos,Giot,Olivedananaknya_Swift2_20211120_060100.wav
2,Spectrogram 1,1,263.2989795,269.6131037,27.2,287,elephant_vocalization,growl,3,unknown,Giot,Olivedananaknya_Swift2_20211120_060100.wav
3,Spectrogram 1,1,388.0660738,390.0550229,57.3,4477.4,elephant_vocalization,bark_rumble,3,Carlos,Giot,Olivedananaknya_Swift2_20211120_060100.wav
4,Spectrogram 1,1,391.4125596,394.0644918,37.2,326.4,elephant_vocalization,growl,3,unknown,Giot,Olivedananaknya_Swift2_20211120_060100.wav
5,Spectrogram 1,1,397.3478364,400.2523335,37.2,440.9,elephant_vocalization,growl,3,unknown,Giot,Olivedananaknya_Swift2_20211120_060100.wav
6,Spectrogram 1,1,3420.525514,3421.756768,0,3821.9,elephant_vocalization,unidentified,3,"Carlos, main air mungkin",Giot,Olivedananaknya_Swift2_20211120_060100.wav
7,Spectrogram 1,1,243.2079169,244.7705829,217.6,1780.6,elephant_vocalization,unidentified,3,Carlos,Giot,Olivedananaknya_Swift2_20211120_060100.wav
8,Spectrogram 1,1,245.7528301,247.6726769,355,1792.1,elephant_vocalization,unidentified,3,Carlos,Giot,Olivedananaknya_Swift2_20211120_060100.wav
1,Spectrogram 1,1,1619.71887,1620.350282,63.025,1839.13,elephant_vocalization,roar,3,Tongat,Giot,Olivedananaknya_Swift2_20211120_080100.wav
1,Spectrogram 1,1,1919.34959,1920.008018,26.1,4673.1,elephant_sound,unidentified,2,"Eropa, ada yang mengganggu di mulutnya seperti pacet/kotoran",Giot,Olivedananaknya_Swift2_20211120_090100.wav
2,Spectrogram 1,1,2110.601061,2111.34728,27.669,4797.554,elephant_sound,unidentified,2,"Eropa, ada yang mengganggu di mulutnya seperti pacet atau kotoran",Giot,Olivedananaknya_Swift2_20211120_090100.wav
3,Spectrogram 1,1,2222.094918,2222.643609,30.435,4094.2,elephant_vocalization,trumpet,2,"Tongat, afraid/shocked",Giot,Olivedananaknya_Swift2_20211120_090100.wav
4,Spectrogram 1,1,2220.031843,2221.655966,44.022,280.537,elephant_vocalization,rumble,3,"Eropa, melihat ke arah adiknya",Giot,Olivedananaknya_Swift2_20211120_090100.wav
5,Spectrogram 1,1,2806.51587,2807.393775,522.6,7495.7,elephant_vocalization,trumpet,3,"Chris, from far (near cage or river)",Giot,Olivedananaknya_Swift2_20211120_090100.wav
6,Spectrogram 1,1,2809.808012,2811.607716,627.2,7478.3,elephant_vocalization,trumpet,3,"Chris, from far (near cage or river), angry/tidak suka akan sesuatu",Giot,Olivedananaknya_Swift2_20211120_090100.wav
7,Spectrogram 1,1,2822.845519,2823.528368,80.435,7618.307,elephant_sound,snort,3,Eropa,Giot,Olivedananaknya_Swift2_20211120_090100.wav
8,Spectrogram 1,1,2824.983763,2829.580897,13.066,153.261,elephant_vocalization,rumble,3,Eropa,Giot,Olivedananaknya_Swift2_20211120_090100.wav
9,Spectrogram 1,1,3422.91492,3423.427057,64.562,3899.685,elephant_sound,snort,3,"Eropa, gajah lain lewat dari kandangnya",Giot,Olivedananaknya_Swift2_20211120_090100.wav
1,Spectrogram 1,1,2733.692884,2736.123821,42.273,288.043,elephant_vocalization,rumble,3,Tongat,Giot,Olivedananaknya_Swift2_20211120_100100.wav
2,Spectrogram 1,1,230.5406899,232.2819463,418.782,6036.957,elephant_vocalization,trumpet,3,dari arah hutan,Giot,Olivedananaknya_Swift2_20211120_100100.wav
3,Spectrogram 1,1,1637.00427,1638.075813,42.935,3313.043,elephant_sound,unidentified,2,suara si kecil,Giot,Olivedananaknya_Swift2_20211120_100100.wav
4,Spectrogram 1,1,2476.111271,2477.227461,18.446,7530.435,elephant_sound,unidentified,2,suara si kecil,Giot,Olivedananaknya_Swift2_20211120_100100.wav
1,Spectrogram 1,1,420.9455922,421.8146733,147.826,4931.922,elephant_sound,unidentified,2,"Tongat, when playing with water",Giot,Olivedananaknya_Swift2_20211120_110100.wav
2,Spectrogram 1,1,766.4363308,767.3364504,40.351,5057.074,elephant_sound,unidentified,2,"Tongat, when playing with water",Giot,Olivedananaknya_Swift2_20211120_110100.wav
3,Spectrogram 1,1,812.062054,812.9932122,391.304,3643.478,elephant_sound,unidentified,2,"Tongat, when playing with water",Giot,Olivedananaknya_Swift2_20211120_110100.wav
4,Spectrogram 1,1,868.191698,871.3886745,44.72,112.59,elephant_vocalization,rumble,2,Tongat,Giot,Olivedananaknya_Swift2_20211120_110100.wav
5,Spectrogram 1,1,870.1363271,871.253717,48.37,312.049,elephant_vocalization,rumble,2,"Tongat, calling his mom and his sister",Giot,Olivedananaknya_Swift2_20211120_110100.wav
6,Spectrogram 1,1,1235.988392,1236.950589,33.696,7852.174,elephant_sound,unidentified,2,"Tongat, when playing with water",Giot,Olivedananaknya_Swift2_20211120_110100.wav
7,Spectrogram 1,1,1314.205683,1315.229957,129.348,7575.266,elephant_sound,unidentified,2,"Tongat, when playing with water",Giot,Olivedananaknya_Swift2_20211120_110100.wav
8,Spectrogram 1,1,1324.029402,1331.292436,23.058,218.281,elephant_vocalization,rumble,2,Olive/Eropa,Giot,Olivedananaknya_Swift2_20211120_110100.wav
9,Spectrogram 1,1,1340.945443,1349.26379,17.293,160.636,elephant_vocalization,rumble,2,Olive/Eropa,Giot,Olivedananaknya_Swift2_20211120_110100.wav
10,Spectrogram 1,1,1578.437347,1579.9272,52.036,4771.434,elephant_vocalization,roar,2,"Tongat, calling/looking for his mom and his sister, disturbed about something",Giot,Olivedananaknya_Swift2_20211120_110100.wav
11,Spectrogram 1,1,1581.448092,1583.186254,54.954,3726.145,elephant_vocalization,bark_rumble,2,"Tongat, calling/looking for his mom and his sister",Giot,Olivedananaknya_Swift2_20211120_110100.wav
12,Spectrogram 1,1,1583.356928,1590.930348,16.848,189.674,elephant_vocalization,rumble,3,Olive/Eropa,Giot,Olivedananaknya_Swift2_20211120_110100.wav
13,Spectrogram 1,1,1592.311566,1598.627923,22.267,179.891,elephant_vocalization,rumble,3,Olive/Eropa,Giot,Olivedananaknya_Swift2_20211120_110100.wav
14,Spectrogram 1,1,1318.690761,1327.971305,15.967,152.826,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211120_110100.wav
15,Spectrogram 1,1,1352.678037,1357.023442,23.058,59.95,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211120_110100.wav
16,Spectrogram 1,1,1367.204105,1371.673664,16.909,49.19,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211120_110100.wav
17,Spectrogram 1,1,1387.689586,1391.662527,16.14,56.876,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211120_110100.wav
18,Spectrogram 1,1,1456.719431,1462.927153,16.14,46.884,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211120_110100.wav
1,Spectrogram 1,1,123.0411328,123.3973064,36.9,7255.5,elephant_sound,unidentified,2,"Eropa, ada  yang mengganggu di mulutnya",Giot,Olivedananaknya_Swift2_20211122_090100.wav
2,Spectrogram 1,1,1539.7363,1542.095234,276.7,2650.1,elephant_vocalization,roar,3,"Chris, dari arah kandang",Giot,Olivedananaknya_Swift2_20211122_090100.wav
3,Spectrogram 1,1,1937.775401,1938.830714,184.685,530.861,elephant_sound,unidentified,3,"Tongat, ketika dimandikan",Giot,Olivedananaknya_Swift2_20211122_090100.wav
4,Spectrogram 1,1,2607.091932,2607.774782,578.261,908.478,elephant_sound,unidentified,3,"Tongat, habis nabrak tiang gitu",Giot,Olivedananaknya_Swift2_20211122_090100.wav
5,Spectrogram 1,1,3319.614212,3321.569644,517.4,3808.7,elephant_vocalization,trumpet,3,Chris,Giot,Olivedananaknya_Swift2_20211122_090100.wav
6,Spectrogram 1,1,3320.824718,3322.78015,35.4,673.289,elephant_vocalization,roar_rumble,3,Agustin,Giot,Olivedananaknya_Swift2_20211122_090100.wav
7,Spectrogram 1,1,3328.242945,3329.546567,469.6,3221.9,elephant_vocalization,trumpet,3,Chris,Giot,Olivedananaknya_Swift2_20211122_090100.wav
1,Spectrogram 1,1,2793.045305,2794.872976,43.5,343.195,elephant_vocalization,rumble,3,Tongat,Giot,Olivedananaknya_Swift2_20211122_100100.wav
2,Spectrogram 1,1,2796.839031,2798.358255,64.6,8000,elephant_vocalization,trumpet,3,Eropa,Giot,Olivedananaknya_Swift2_20211122_100100.wav
3,Spectrogram 1,1,2801.869496,2807.93587,18.478,152.717,elephant_vocalization,rumble,3,"Olive, si kecil bersuara (agak menjauh tadi dia), lalu mamanya dan Eropa mendekat",Giot,Olivedananaknya_Swift2_20211122_100100.wav
4,Spectrogram 1,1,2798.014821,2799.689393,54.348,350,elephant_vocalization,rumble,3,Tongat,Giot,Olivedananaknya_Swift2_20211122_100100.wav
1,Spectrogram 1,1,3389.124051,3396.235076,12.5,95.652,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211122_110100.wav
2,Spectrogram 1,1,3386.709814,3387.456033,0,8000,elephant_sound,snort,3,Olive,Giot,Olivedananaknya_Swift2_20211122_110100.wav
1,Spectrogram 1,1,946.8068652,954.7094904,19.2,181.5,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211122_150000.wav
2,Spectrogram 1,1,966.4071618,972.6131782,18.4,173.7,elephant_vocalization,rumble,3,Eropa,Giot,Olivedananaknya_Swift2_20211122_150000.wav
3,Spectrogram 1,1,1221.568198,1222.684388,70.1,5617.4,elephant_vocalization,trumpet,3,"Eropa, angry atau tidak suka akan sesuatu",Giot,Olivedananaknya_Swift2_20211122_150000.wav
4,Spectrogram 1,1,1224.380997,1229.783357,18.1,136.4,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211122_150000.wav
5,Spectrogram 1,1,1971.156762,1977.764607,17.9,164.1,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211122_150000.wav
6,Spectrogram 1,1,1975.130398,1979.818396,25,96.2,elephant_vocalization,rumble,3,Eropa,Giot,Olivedananaknya_Swift2_20211122_150000.wav
7,Spectrogram 1,1,2764.410676,2765.214333,19.6,8000,elephant_sound,snort,3,"Olive, tanda siaga, merasakan gajah yang lain (?)",Giot,Olivedananaknya_Swift2_20211122_150000.wav
8,Spectrogram 1,1,2769.54515,2774.188501,19.2,160.3,elephant_vocalization,rumble,3,"Olive, communicate with other elephants",Giot,Olivedananaknya_Swift2_20211122_150000.wav
9,Spectrogram 1,1,3070.648563,3075.91698,23.8,202.1,elephant_vocalization,rumble,3,Olive,Giot,Olivedananaknya_Swift2_20211122_150000.wav
1,Spectrogram 1,1,112.745769,113.7601383,1592.527,5176.504,elephant_sound,unidentified,3,"Tongat, ketika dimandikan mahout",Giot,Olivedananaknya_Swift2_20211122_160000.wav
2,Spectrogram 1,1,126.0579284,126.973009,301.289,7733.109,elephant_sound,unidentified,3,"Tongat, ketika dimandikan mahout",Giot,Olivedananaknya_Swift2_20211122_160000.wav
3,Spectrogram 1,1,474.8598593,475.6410256,64.562,4443.761,elephant_sound,unidentified,3,"Eropa, sambil belalainya ke atas",Giot,Olivedananaknya_Swift2_20211122_160000.wav
4,Spectrogram 1,1,2900.924113,2902.084703,614.9,4820.6,elephant_vocalization,trumpet,3,Berti,Giot,Olivedananaknya_Swift2_20211122_160000.wav
1,Spectrogram 1,1,2712.119236,2714.017818,777.5,2280.7,elephant_vocalization,trumpet,3,,lala,Swift20_20220606_224828.wav
1,Spectrogram 1,1,0,86.33876128,21.4,191.2,human_sound,vehicle_sound,3,,stefan,Swift20_20220626_105903.wav
2,Spectrogram 1,1,891.1991944,913.4884296,18.1,128.6,human_sound,vehicle_sound,3,,stefan,Swift20_20220626_105903.wav
3,Spectrogram 1,1,923.7363537,999.1866956,16.5,1040.1,human_sound,vehicle_sound,3,,stefan,Swift20_20220626_105903.wav
4,Spectrogram 1,1,1000.211488,1059.265151,13.2,1163.7,human_sound,vehicle_sound,3,,stefan,Swift20_20220626_105903.wav
5,Spectrogram 1,1,1069.128778,1101.665937,26.4,283.5,human_sound,vehicle_sound,3,,stefan,Swift20_20220626_105903.wav
6,Spectrogram 1,1,1102.434532,1124.211371,29.7,178,human_sound,vehicle_sound,3,,stefan,Swift20_20220626_105903.wav
7,Spectrogram 1,1,2287.94089,2292.424357,90.7,458,elephant_vocalization,growl,1,,stefan,Swift20_20220626_105903.wav
8,Spectrogram 1,1,2532.91893,2543.935449,83.9,733.5,human_sound,vehicle_sound,3,,stefan,Swift20_20220626_105903.wav
9,Spectrogram 1,1,3066.367618,3079.433722,75.8,669,human_sound,vehicle_sound,3,,stefan,Swift20_20220626_105903.wav
12,Spectrogram 1,1,1875.787959,1880.207079,333.8,1949.4,Human_sound,motorcycle_sound,3,,rizki,Swift34_20220606_230000.wav
15,Spectrogram 1,1,2019.94244,2022.947441,864.8,2136.8,elephant_vocalization,roar,2,,rizki,Swift34_20220606_230000.wav
21,Spectrogram 1,1,3331.526376,3340.718145,289.4,383.4,Human_sound,motorcycle_sound,3,,rizki,Swift34_20220606_230000.wav
22,Spectrogram 1,1,3369.354041,3408.065531,99.3,388.5,Human_sound,motorcycle_sound,3,,rizki,Swift34_20220606_230000.wav
23,Spectrogram 1,1,3425.74201,3440.059958,109.1,365.4,Human_sound,motorcycle_sound,3,,rizki,Swift34_20220606_230000.wav
1,Spectrogram 1,1,909.1764857,911.6020344,406.346,1266.968,elephant_vocalization,roar,3,,della,Swift6_20220627_020001.wav
2,Spectrogram 1,1,922.1317638,923.2543103,562.413,1756.072,elephant_vocalization,trumpet,3,,della,Swift6_20220627_020001.wav
3,Spectrogram 1,1,902.2355966,904.4185905,414.027,1455.9,elephant_vocalization,roar,3,,della,Swift6_20220627_020001.wav
4,Spectrogram 1,1,919.1570512,920.8549353,439.718,1100,elephant_vocalization,roar,3,,della,Swift6_20220627_020001.wav
2,Spectrogram 1,1,2256.847426,2258.333865,0,1467.3,elephant_sound,breathing,3,,della,Swift6_20220627_040002.wav
3,Spectrogram 1,1,2584.891768,2586.149524,0,3242,elephant_sound,breathing,3,,della,Swift6_20220627_040002.wav
4,Spectrogram 1,1,2589.922792,2591.29489,0,2236,elephant_sound,breathing,3,,della,Swift6_20220627_040002.wav
5,Spectrogram 1,1,2727.210391,2729.382879,0,2182.9,elephant_sound,breathing,3,,della,Swift6_20220627_040002.wav
1,Spectrogram 1,1,1771.20822,1772.465976,0,1622.6,elephant_vocalization,trumpet,3,,della,Swift6_20220627_040002.wav
1,Spectrogram 1,1,1242.979035,1245.196999,36.585,3040.4,elephant_vocalization,roar,3,,lala,Swift6_20220705_230008.wav
2,Spectrogram 1,1,1246.244874,1248.405038,48.78,3255.9,elephant_vocalization,roar_rumble,3,,lala,Swift6_20220705_230008.wav
3,Spectrogram 1,1,1249.485119,1251.825297,48.78,3249.2,elephant_vocalization,roar,3,,lala,Swift6_20220705_230008.wav
4,Spectrogram 1,1,1293.768474,1296.108651,36.585,2269.4,elephant_vocalization,roar,3,,lala,Swift6_20220705_230008.wav
5,Spectrogram 1,1,1328.331091,1330.851282,323.2,3787.9,elephant_vocalization,roar,3,,lala,Swift6_20220705_230008.wav
6,Spectrogram 1,1,1332.471405,1335.17161,36.585,3397.3,elephant_vocalization,roar_rumble,3,,lala,Swift6_20220705_230008.wav
7,Spectrogram 1,1,1350.652782,1352.812946,43.8,508.4,elephant_vocalization,rumble,3,,lala,Swift6_20220705_230008.wav
8,Spectrogram 1,1,1353.637513,1355.600386,60.858,408.615,elephant_vocalization,growl,3,,lala,Swift6_20220705_230008.wav
